relative_path,time_column_role,time_is_absolute,time_unit,valid_timestamps,missing_timestamps,first_timestamp_s,last_timestamp_s,duration_s,duration_kind,is_monotonic,non_monotonic_count,duplicate_timestamp_count,zero_interval_count,negative_interval_count,delta_mean_s,delta_median_s,delta_std_s,delta_min_s,delta_max_s,delta_p99_s,estimated_rate_hz,rate_kind,sampling_class,coefficient_of_variation,suspected_column_misalignment,evidence,note
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14a.csv,time_since_start_ms,False,s,3138,0,0.008,313.708,313.70000000000005,estimated,True,0,0,0,0,0.10000000000000002,0.09999999999999432,0.0007549644429828971,0.09499999999999886,0.10599999999999454,0.10199999999997544,10.000000000000568,exact,stable,0.00754964442982897,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14b.csv,time_since_start_ms,False,s,19588,0,314.007,2272.708,1958.701,estimated,True,0,0,0,0,0.10000005105427069,0.10000000000002274,0.000755064923163199,0.09100000000000819,0.10900000000003729,0.10199999999987767,9.999999999997726,exact,stable,0.007550645376705061,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14c.csv,time_since_start_ms,False,s,15826,0,2274.0080000000003,3856.5080000000003,1582.5,estimated,True,0,0,0,0,0.1,0.09999999999990905,0.0007551403623403351,0.08800000000019281,0.11200000000008004,0.10199999999986176,10.000000000009095,exact,stable,0.007551403623403351,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw15.csv,time_since_start_ms,False,s,1380,0,0.012,137.912,137.9,estimated,True,0,0,0,0,0.1,0.09999999999999998,0.0006211173818453857,0.09700000000000131,0.10200000000000387,0.1010000000000133,10.000000000000002,exact,stable,0.006211173818453857,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw16a.csv,time_since_start_ms,False,s,5879,0,0.01,587.809,587.799,estimated,True,0,0,0,0,0.09999982987410684,0.10000000000000142,0.0007164284965886288,0.09499999999997044,0.10500000000001819,0.10199999999997544,9.999999999999858,exact,stable,0.00716429715421081,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw16b.csv,time_since_start_ms,False,s,1126,0,602.409,714.91,112.50099999999998,estimated,True,0,0,0,0,0.10000088888888886,0.10000000000002274,0.0007099290174918904,0.09799999999995634,0.1029999999999518,0.10199999999997544,9.999999999997726,exact,stable,0.007099227070678278,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw17.csv,time_since_start_ms,False,s,329,0,721.109,753.91,32.80099999999993,estimated,True,0,0,0,0,0.10000304878048759,0.10000000000002274,0.0007428458610164141,0.09699999999997999,0.1029999999999518,0.10172999999998185,9.999999999997726,exact,stable,0.007428232139672094,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw2.csv,time_since_start_ms,False,s,52713,0,0.011,5271.21,5271.199,estimated,True,0,0,0,0,0.09999998102898772,0.09999999999990905,0.0007989953281039536,0.07699999999931606,0.12300000000050204,0.10199999999986176,10.000000000009095,exact,stable,0.007989954796814842,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw3.csv,time_since_start_ms,False,s,3861,0,5293.31,5679.311,386.0009999999993,estimated,True,0,0,0,0,0.10000025906735734,0.1000000000003638,0.0007423181274538567,0.09499999999934516,0.10500000000047294,0.10199999999986176,9.99999999996362,exact,stable,0.00742316204354883,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw4.csv,time_since_start_ms,False,s,126526,0,3.41,12655.91,12652.5,estimated,True,0,0,0,0,0.1,0.1000000000003638,0.0007813171132794281,0.07599999999911233,0.12399999999979627,0.10199999999986176,9.99999999996362,exact,stable,0.00781317113279428,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw5.csv,time_since_start_ms,False,s,1012,0,12673.309000000001,12774.41,101.10099999999875,estimated,True,0,0,0,0,0.10000098911968225,0.1000000000003638,0.000702545189743386,0.09799999999995634,0.10299999999915599,0.10199999999895226,9.99999999996362,exact,stable,0.007025382407993709,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw6.csv,time_since_start_ms,False,s,1281,0,12779.31,12907.31,128.0,estimated,True,0,0,0,0,0.1,0.1000000000003638,0.0006696547617443798,0.09699999999975262,0.10300000000097498,0.10199999999895226,9.99999999996362,exact,stable,0.006696547617443798,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw7.csv,time_since_start_ms,False,s,1602,0,13185.41,13345.509,160.09900000000016,estimated,True,0,0,0,0,0.09999937539038112,0.1000000000003638,0.0007126059430245801,0.09399999999914144,0.10599999999976717,0.10199999999895226,9.99999999996362,exact,stable,0.007126103940576466,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw8.csv,time_since_start_ms,False,s,1529,0,13365.41,13518.210000000001,152.8000000000011,estimated,True,0,0,0,0,0.10000000000000071,0.1000000000003638,0.0007423254814019402,0.09499999999934516,0.10499999999956344,0.10199999999895226,9.99999999996362,exact,stable,0.007423254814019349,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw9.csv,time_since_start_ms,False,s,552,0,13716.809000000001,13771.91,55.10099999999875,estimated,True,0,0,0,0,0.1000018148820304,0.1000000000003638,0.0006934986984466288,0.09699999999975262,0.10299999999915599,0.10199999999895226,9.99999999996362,exact,stable,0.006934861124917899,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Y1.csv,time_since_start_ms,False,s,70285,0,0.048,6690.809,6690.761,estimated,False,3,1,0,3,0.09999850599735348,0.09999999999999432,0.0008752597553369889,0.0010000000002037268,0.11200000000008004,0.10199999999986176,10.000000000000568,exact,stable,0.008752728319362623,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-M.csv,time_of_day_s,True,s,105974,0,29608.4,40205.7,10597.299999999996,estimated,False,0,1,1,0,0.10000094364549122,0.09999999999854481,0.0003072174011410303,0.0989999999947031,0.19999999999708962,0.10000000000582077,10.00000000014552,exact,stable,0.0030721450212523264,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S1.csv,time_of_day_s,True,s,51746,0,32869.0,38043.5,5174.5,estimated,True,0,0,0,0,0.1,0.09999999999854481,6.216999090860725e-06,0.0989999999947031,0.10100000000238651,0.10000000000582077,10.00000000014552,exact,stable,6.216999090860725e-05,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S2.csv,time_of_day_s,True,s,93876,0,39824.4,49211.9,9387.5,estimated,True,0,0,0,0,0.1,0.09999999999854481,6.52762233826259e-06,0.09900000000197906,0.10100000000238651,0.10000000000582077,10.00000000014552,exact,stable,6.527622338262589e-05,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S3a.csv,time_of_day_s,True,s,24621,0,66118.0,68580.0,2462.0,estimated,True,0,0,0,0,0.1,0.10000000000582077,7.128953417949148e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.128953417949147e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S3b.csv,time_of_day_s,True,s,6813,0,68582.8,69264.0,681.1999999999971,estimated,True,0,0,0,0,0.09999999999999958,0.10000000000582077,7.129040615335608e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.129040615335639e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S3c.csv,time_of_day_s,True,s,37183,0,69267.8,72986.0,3718.199999999997,estimated,True,0,0,0,0,0.09999999999999992,0.10000000000582077,7.334130326954851e-06,0.09900000000197906,0.10099999999511056,0.10000000000582077,9.999999999417923,exact,stable,7.334130326954857e-05,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S4.csv,time_of_day_s,True,s,94600,0,62173.4,71633.3,9459.900000000001,estimated,True,0,0,0,0,0.10000000000000002,0.09999999999854481,4.598029185474273e-06,0.09900000000197906,0.10099999999511056,0.10000000000582077,10.00000000014552,exact,stable,4.598029185474272e-05,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vfa01.csv,time_of_day_s,True,s,11535,0,33622.0,34775.4,1153.4000000000015,estimated,True,0,0,0,0,0.10000000000000013,0.09999999999854481,2.9104776654407343e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9104776654407307e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vfa02.csv,time_of_day_s,True,s,67755,0,35829.9,42605.3,6775.4000000000015,estimated,True,0,0,0,0,0.10000000000000002,0.09999999999854481,5.43309786606368e-06,0.09900000000197906,0.10100000000238651,0.10000000000582077,10.00000000014552,exact,stable,5.433097866063679e-05,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta10.csv,time_of_day_s,True,s,1502,0,43309.9,43460.0,150.09999999999854,estimated,True,0,0,0,0,0.09999999999999903,0.09999999999854481,2.90965568229088e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9096556822909082e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta11.csv,time_of_day_s,True,s,510,0,43471.9,43522.8,50.900000000001455,estimated,True,0,0,0,0,0.10000000000000286,0.09999999999854481,2.912525045083756e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.912525045083673e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta12.csv,time_of_day_s,True,s,610,0,43535.1,43596.0,60.900000000001455,estimated,True,0,0,0,0,0.10000000000000239,0.09999999999854481,2.912173621745256e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.912173621745186e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta13.csv,time_of_day_s,True,s,404,0,43606.9,43647.2,40.299999999995634,estimated,True,0,0,0,0,0.09999999999998917,0.09999999999854481,2.9022269387439198e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9022269387442343e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta14.csv,time_of_day_s,True,s,2885,0,43651.8,43940.2,288.3999999999942,estimated,True,0,0,0,0,0.09999999999999798,0.09999999999854481,2.9088682295169006e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9088682295169593e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta15.csv,time_of_day_s,True,s,833,0,43948.8,44032.0,83.19999999999709,estimated,True,0,0,0,0,0.09999999999999651,0.09999999999854481,2.907756215622477e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9077562156225786e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta16.csv,time_of_day_s,True,s,11335,0,44038.9,45172.3,1133.4000000000015,estimated,True,0,0,0,0,0.10000000000000013,0.09999999999854481,1.3283832590594987e-05,0.09900000000197906,0.10100000000238651,0.10000000000582077,10.00000000014552,exact,stable,0.0001328383259059497,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta17.csv,time_of_day_s,True,s,4519,0,45184.9,45636.7,451.79999999999563,estimated,True,0,0,0,0,0.09999999999999903,0.09999999999854481,2.9096580980090555e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9096580980090834e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta19.csv,time_of_day_s,True,s,292,0,45656.9,45686.0,29.099999999998545,estimated,True,0,0,0,0,0.099999999999995,0.09999999999854481,2.906625830737637e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9066258307377825e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vta1a.csv,time_of_day_s,True,s,25676,0,38521.0,41088.5,2567.5,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vta1b.csv,time_of_day_s,True,s,953,0,41089.0,41184.2,95.19999999999709,estimated,True,0,0,0,0,0.09999999999999694,0.09999999999854481,2.908087691110064e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.908087691110153e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta2.csv,time_of_day_s,True,s,10991,0,41190.3,42289.3,1099.0,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta20.csv,time_of_day_s,True,s,3223,0,45715.0,46037.2,322.1999999999971,estimated,True,0,0,0,0,0.0999999999999991,0.09999999999854481,2.909705363142567e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.909705363142593e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta21.csv,time_of_day_s,True,s,2079,0,46043.7,46251.5,207.8000000000029,estimated,True,0,0,0,0,0.10000000000000141,0.09999999999854481,2.9114329462989144e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.911432946298873e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta22.csv,time_of_day_s,True,s,1564,0,46257.0,46413.3,156.3000000000029,estimated,True,0,0,0,0,0.10000000000000187,0.09999999999854481,2.9117786523645697e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9117786523645155e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta23.csv,time_of_day_s,True,s,1110,0,46419.1,46530.0,110.90000000000146,estimated,True,0,0,0,0,0.10000000000000131,0.09999999999854481,2.911366707757723e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.911366707757685e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta24.csv,time_of_day_s,True,s,1171,0,46535.8,46652.8,117.0,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta25.csv,time_of_day_s,True,s,646,0,46657.6,46722.1,64.5,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta26.csv,time_of_day_s,True,s,1935,0,46727.6,46921.0,193.40000000000146,estimated,True,0,0,0,0,0.10000000000000075,0.09999999999854481,2.910947213090581e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9109472130905586e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta27.csv,time_of_day_s,True,s,2540,0,46956.8,47210.7,253.89999999999418,estimated,True,0,0,0,0,0.0999999999999977,0.09999999999854481,2.9086622269371854e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.908662226937252e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta28.csv,time_of_day_s,True,s,4210,0,47216.3,47637.2,420.8999999999942,estimated,True,0,0,0,0,0.09999999999999862,0.09999999999854481,2.9093453321613937e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.909345332161434e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta29.csv,time_of_day_s,True,s,23705,0,48446.2,50816.6,2370.4000000000015,estimated,True,0,0,0,0,0.10000000000000006,0.09999999999854481,9.185529127931082e-06,0.09900000000197906,0.10100000000238651,0.10000000000582077,10.00000000014552,exact,stable,9.185529127931076e-05,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta3.csv,time_of_day_s,True,s,645,0,42374.0,42438.4,64.40000000000146,estimated,True,0,0,0,0,0.10000000000000225,0.09999999999854481,2.9120763865081666e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.912076386508101e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta30.csv,time_of_day_s,True,s,17136,0,50821.6,52535.1,1713.5,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta4.csv,time_of_day_s,True,s,1789,0,42445.2,42624.0,178.8000000000029,estimated,True,0,0,0,0,0.10000000000000163,0.09999999999854481,2.911603133007348e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9116031330073e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta5.csv,time_of_day_s,True,s,307,0,42633.6,42664.2,30.599999999998545,estimated,True,0,0,0,0,0.09999999999999525,0.09999999999854481,2.9068103216492355e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9068103216493736e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta6.csv,time_of_day_s,True,s,1376,0,42669.7,42807.2,137.5,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
